"X","long","lat","瘤锅林家","cluster"
14320,127.0163967,37.5460403,"己悼备",4
14321,127.0164097,37.54592092,"己悼备",4
14319,127.0164754,37.54627025,"己悼备",4
14904,127.0165245,37.54403858,"己悼备",4
14903,127.0165502,37.54459231,"己悼备",4
14923,127.0165595,37.53803171,"己悼备",4
14925,127.0165595,37.53803171,"己悼备",4
14908,127.016631,37.54323327,"己悼备",4
14909,127.0166495,37.5427779,"己悼备",4
14317,127.0167839,37.54619769,"己悼备",4
14916,127.0167963,37.54224443,"己悼备",4
14905,127.0168908,37.54474573,"己悼备",4
14907,127.0169016,37.5448252,"己悼备",4
14906,127.0169796,37.54496936,"己悼备",4
14917,127.0170359,37.54169686,"己悼备",4
14910,127.0171521,37.5428704,"己悼备",4
14915,127.0173207,37.54223688,"己悼备",4
14914,127.0173888,37.5420826,"己悼备",4
14924,127.0173996,37.53917427,"己悼备",4
14922,127.0174233,37.53919446,"己悼备",4
14913,127.0174444,37.54194724,"己悼备",4
14912,127.0175179,37.54175208,"己悼备",4
14900,127.0176641,37.54076416,"己悼备",4
14911,127.0176659,37.54148673,"己悼备",4
14902,127.0180361,37.54093617,"己悼备",4
14927,127.0184703,37.54003204,"己悼备",4
14928,127.018517,37.54006271,"己悼备",4
14926,127.0191455,37.54100597,"己悼备",4
14942,127.019249,37.53920183,"己悼备",4
14901,127.019384,37.54146344,"己悼备",4
14943,127.0193932,37.53830448,"己悼备",4
14929,127.0194966,37.54068345,"己悼备",4
14941,127.020168,37.53788306,"己悼备",4
14918,127.0208807,37.54156528,"己悼备",4
14919,127.0208807,37.54156528,"己悼备",4
14921,127.0212725,37.53629632,"己悼备",4
14336,127.0221831,37.5423852,"己悼备",4
14337,127.0223886,37.54251873,"己悼备",4
14331,127.0234647,37.54310262,"己悼备",4
14335,127.0234647,37.54310262,"己悼备",4
14420,127.0235202,37.57112219,"己悼备",3
14422,127.0235742,37.56981916,"己悼备",3
14421,127.0236204,37.56845139,"己悼备",3
14423,127.0237732,37.56793182,"己悼备",3
14330,127.0238208,37.5432829,"己悼备",4
