관리일자,지사,노선코드,노선명,방향,차로,시점,종점,포장형태,표층재,교면구분,교량명,공사구분
20150519,홍천지사,0550,중앙선,부산,1,314,314,아스팔트,,교량부,무실교,신설
1998,홍천지사,0550,중앙선,부산,1,314,315,콘크리트,JCP,토공부,,신설
20150519,홍천지사,0550,중앙선,부산,1,314,314,콘크리트,,토공부,,신설
2000,제천지사,0550,중앙선,부산,2,313,313,아스팔트,일반아스팔트,교량부,남원주IC교,확장
20080707,홍천지사,0550,중앙선,춘천,1,364,364,아스팔트,,토공부,,신설
1998,홍천지사,0550,중앙선,부산,1,315,315,콘크리트,JCP,터널부,만종터널,확장
20150520,홍천지사,0550,중앙선,춘천,1,314,314,아스팔트,,교량부,무실교,신설
20150520,홍천지사,0550,중앙선,춘천,1,314,315,콘크리트,JCP,토공부,,신설
2015,시흥지사,0150,서해안선,서울,1,334,334,아스팔트,PSMA,교량부,박달2교,확장
20080722,논산지사,2510,호남선의 지선,논산,2,23,24,아스팔트,일반아스팔트,토공부,,신설
1994,홍천지사,0550,중앙선,부산,1,318,320,콘크리트,JCP,토공부,,신설
1985,논산지사,2510,호남선의 지선,논산,2,24,24,아스팔트,일반아스팔트,토공부,,선형개량
1992,진주지사,0102,남해선(순천부산),부산,2,52,52,아스팔트,일반아스팔트,교량부,곤양교,확장
1993,논산지사,2510,호남선의 지선,논산,2,33,33,아스팔트,일반아스팔트,교량부,금곡천교,확장
20111212,대전지사,2510,호남선의 지선,논산,2,35,36,아스팔트,,토공부,,신설
1993,천안지사,0010,경부선,서울,1,342,342,아스팔트,일반아스팔트,토공부,,확장
2000,홍천지사,0550,중앙선,부산,1,379,380,콘크리트,JCP,토공부,,확장
2000,홍천지사,0550,중앙선,부산,1,380,380,아스팔트,일반아스팔트,교량부,원창5교,확장
20131023,순천지사,0102,남해선(순천부산),부산,2,26,26,아스팔트,,토공부,,확장
20131023,순천지사,0102,남해선(순천부산),부산,2,26,26,아스팔트,,토공부,,확장
20071009,순천지사,0102,남해선(순천부산),부산,2,26,26,아스팔트,,토공부,,확장
2008,울산지사,0655,부산포항선,부산,1,9,9,콘크리트,JCP,토공부,,신설
2001,함평지사,0150,서해안선,목포,1,32,33,콘크리트,JCP,토공부,,신설
2013,엄정지사,0400,평택제천선,평택,1,68,68,콘크리트,LMC,교량부,봉곡교,신설
2001,함평지사,0150,서해안선,목포,2,32,33,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,189,189,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,189,189,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,189,189,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,189,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,190,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,190,191,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,191,191,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,191,191,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,191,191,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,191,191,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,191,192,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,192,192,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,192,192,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,192,192,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,192,193,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,193,193,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,193,193,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,193,194,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,194,194,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,194,194,콘크리트,JCP,토공부,,신설
2000,무주지사,0350,통영대전선,중부선,하남,1,194,195,콘크리트,JCP,토공부,,신설
20150527,홍천지사,0550,중앙선,춘천,1,333,333,아스팔트,,토공부,,신설
20161111,홍천지사,0550,중앙선,춘천,1,324,324,아스팔트,,토공부,,신설
20161111,홍천지사,0550,중앙선,춘천,1,332,332,아스팔트,,토공부,,신설
20161111,홍천지사,0550,중앙선,춘천,1,324,324,콘크리트,,토공부,,신설
20080708,홍천지사,0550,중앙선,춘천,2,333,334,콘크리트,JCP,토공부,,신설
20161111,홍천지사,0550,중앙선,춘천,1,331,332,콘크리트,,토공부,,신설
2001,홍천지사,0550,중앙선,춘천,1,321,324,콘크리트,JCP,토공부,,신설
20150527,홍천지사,0550,중앙선,춘천,1,333,333,아스팔트,,토공부,,신설
2001,홍천지사,0550,중앙선,춘천,1,334,335,콘크리트,JCP,토공부,,신설
20130520,진천지사,0350,통영대전선,중부선,하남,1,273,273,아스팔트,,토공부,,신설
20101221,진천지사,0350,통영대전선,중부선,하남,1,274,274,콘크리트,JCP,토공부,,신설
20101221,진천지사,0350,통영대전선,중부선,하남,1,279,281,아스팔트,,토공부,,신설
2001,홍천지사,0550,중앙선,춘천,2,348,350,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,3,3,콘크리트,LMC,교량부,석전2교,신설
2007,논산지사,0205,익산장수선,익산,1,4,4,콘크리트,LMC,교량부,신탁1교,신설
2007,논산지사,0205,익산장수선,익산,1,3,4,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,4,4,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,4,4,콘크리트,LMC,교량부,신탁2교,신설
20091008,군포지사,0500,영동선,강릉,1,16,16,콘크리트,,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,4,5,콘크리트,JCP,토공부,,신설
2011,군포지사,0500,영동선,인천,1,46,47,콘크리트,JCP,토공부,,확장
2007,논산지사,0205,익산장수선,익산,1,5,5,콘크리트,LMC,교량부,신탁3교,신설
2007,논산지사,0205,익산장수선,익산,1,5,5,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,5,6,콘크리트,LMC,교량부,고산천교,신설
2007,논산지사,0205,익산장수선,익산,1,6,6,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,6,6,콘크리트,LMC,교량부,상운1교,신설
2007,논산지사,0205,익산장수선,익산,1,6,6,콘크리트,JCP,토공부,,신설
2007,논산지사,0205,익산장수선,익산,1,6,6,콘크리트,LMC,교량부,상운2교,신설
2015,경주지사,0655,부산포항선,포항,2,80,80,콘크리트,JCP,교량부,교량접속부(송전,신설
2015,경주지사,0655,부산포항선,부산,2,71,71,아스팔트,PSMA,토공부,토공부,신설
2015,경주지사,0655,부산포항선,부산,1,70,70,아스팔트,PSMA,토공부,토공부,신설
2015,경주지사,0655,부산포항선,부산,2,68,68,아스팔트,PSMA,토공부,토공부,신설
2015,경주지사,0655,부산포항선,부산,1,67,67,아스팔트,PSMA,토공부,토공부,신설
2015,경주지사,0655,부산포항선,부산,2,80,80,콘크리트,JCP,교량부,교량접속부(송전,신설
2016,청송지사,0301,상주영덕선,영덕,2,173,173,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,173,173,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,172,173,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,172,172,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,172,172,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,172,172,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,172,172,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,171,171,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,170,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,169,170,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,169,169,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,169,169,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,169,169,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,169,169,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,168,169,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,168,168,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,168,168,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,166,166,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,1,166,166,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,166,166,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,영덕,2,166,166,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,상주,1,174,174,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,상주,2,174,174,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,상주,1,174,174,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,상주,1,173,174,콘크리트,JCP,토공부,,신설
2016,청송지사,0301,상주영덕선,상주,2,172,173,콘크리트,JCP,토공부,,신설
20160517,순천지사,0250,논산천안선,호남선,천안,1,7,7,아스팔트,,토공부,,확장
2015,고령지사,0122,광주대구선,광주,1,140,140,아스팔트,,토공부,토공부,신설
20141023,순천지사,0102,남해선(순천부산),부산,2,21,22,콘크리트,JCP,토공부,,확장
20091026,군포지사,0500,영동선,강릉,3,34,34,아스팔트,,토공부,,확장
20151006,순천지사,0250,논산천안선,호남선,천안,2,20,21,콘크리트,,토공부,,확장
20141022,순천지사,0250,논산천안선,호남선,순천,1,21,21,콘크리트,,토공부,,확장
2004,상주지사,0450,중부내륙선,양평,1,161,161,콘크리트,JCP,토공부,,신설
2007,진안지사,0205,익산장수선,장수,2,12,12,콘크리트,LMC,교량부,상삼교,신설
2015,고령지사,0122,광주대구선,광주,2,140,140,아스팔트,,토공부,토공부,신설
2015,고령지사,0122,광주대구선,광주,1,140,140,아스팔트,,토공부,청현교A2접속슬 ,신설
2004,상주지사,0450,중부내륙선,양평,1,161,162,콘크리트,JCP,토공부,,신설
20070820,순천지사,0250,논산천안선,호남선,천안,1,14,14,아스팔트,,토공부,,확장
2015,고령지사,0122,광주대구선,광주,2,140,140,아스팔트,,토공부,청현교A2접속슬 ,신설
2005,전주지사,0250,논산천안선,호남선,천안,1,113,113,콘크리트,JCP,토공부,,선형개량
20151102,상주지사,0450,중부내륙선,창원,2,180,180,콘크리트,,토공부,,신설
20120831,순천지사,0250,논산천안선,호남선,천안,1,6,7,아스팔트,,토공부,,확장
20160519,순천지사,0250,논산천안선,호남선,천안,1,16,16,콘크리트,,토공부,,확장
20160519,순천지사,0250,논산천안선,호남선,천안,2,16,16,아스팔트,,토공부,,확장
20120516,논산지사,2510,호남선의 지선,논산,1,25,25,아스팔트,,토공부,,확장
2004,상주지사,0450,중부내륙선,양평,1,184,184,아스팔트,SMA,교량부,마원1교,신설
1985,논산지사,2510,호남선의 지선,논산,1,24,25,아스팔트,일반아스팔트,토공부,,선형개량
20151110,성주지사,0450,중부내륙선,창원,2,120,120,아스팔트,,교량부,북산2교,신설
20131103,성주지사,0450,중부내륙선,창원,2,120,120,아스팔트,,교량부,북산2교,신설
20131103,성주지사,0450,중부내륙선,창원,2,120,120,아스팔트,,토공부,,신설
20131103,성주지사,0450,중부내륙선,창원,2,120,121,콘크리트,JCP,토공부,,신설
2004,상주지사,0450,중부내륙선,창원,1,179,180,콘크리트,LMC,교량부,모곡2교,신설
1998,논산지사,2510,호남선의 지선,논산,1,25,25,아스팔트,일반아스팔트,토공부,,선형개량
2015,고령지사,0122,광주대구선,광주,1,140,140,아스팔트,,토공부,청현교A1접속슬 ,신설
2015,고령지사,0122,광주대구선,광주,2,140,140,아스팔트,,토공부,청현교A1접속슬 ,신설
20131011,순천지사,0102,남해선(순천부산),순천,2,15,15,아스팔트,,토공부,,확장
20161102,함평지사,0150,서해안선,서울,2,18,18,아스팔트,,교량부,몽탄1교,신설
20131024,순천지사,0102,남해선(순천부산),순천,2,15,15,아스팔트,,토공부,,확장
2004,영천지사,0207,대구포항선,대구,3,36,36,콘크리트,JCP,토공부,,신설
2015,고령지사,0122,광주대구선,대구,1,139,139,콘크리트,JCP,토공부,토공부,신설
2004,영천지사,0207,대구포항선,포항,1,18,21,콘크리트,JCP,토공부,,신설
2001,당진지사,0150,서해안선,서울,1,235,237,콘크리트,JCP,토공부,,신설
2015,고령지사,0122,광주대구선,광주,2,142,142,콘크리트,JCP,터널부,야로1터널,신설
2015,고령지사,0122,광주대구선,광주,1,142,142,아스팔트,,토공부,토공부,신설
2015,고령지사,0122,광주대구선,광주,2,142,142,아스팔트,,토공부,토공부,신설
2015,고령지사,0122,광주대구선,광주,1,142,142,아스팔트,,터널부,가야3터널,신설
2006,고령지사,0122,광주대구선,대구,1,170,170,콘크리트,콘크리트마모층  ,교량부,삼리교,확장
20120912,남원지사,0122,광주대구선,광주,1,73,73,아스팔트,,토공부,,신설
20100714,남원지사,0122,광주대구선,광주,1,72,72,콘크리트,,토공부,,신설
2001,보령지사,0150,서해안선,목포,1,164,166,콘크리트,JCP,토공부,,신설
2007,보은지사,0303,청주상주선,청주,2,11,11,콘크리트,LMC,교량부,문의교,신설
