2011 10 06    8.18   13.55    9.68   17.43    9.26   13.47              0.64              0.64              5.09              4.84
2011 10 07   10.53   12.78    8.18   18.38    7.85   12.49              0.66              0.66              5.05              4.99
2011 10 08   10.68   13.38    7.78   19.33    8.65   14.06              0.70              0.70              5.16              5.02
2011 10 09    8.36   14.01   10.44   18.96   10.61   14.62              0.53              0.53              -999              3.78
2011 10 10    8.96   14.80   12.11   20.38   11.42   15.04              0.53              0.53              -999              3.86
2011 10 11   10.49   14.23    8.76   19.63    9.14   13.68              0.68              0.68              4.89              4.84
2011 10 12    9.35   12.67    8.36   18.23    8.88   12.88              0.31              0.31              -999              2.17
2011 10 13    9.79   14.26   10.49   19.98   10.19   14.85              0.65              0.65              -999              4.59
2011 10 14    2.67   13.24   11.04   14.86   12.19   13.36              0.22              0.22              -999              1.52
2011 10 15    7.08   13.14   11.12   17.46   10.38   13.46              0.27              0.27              -999              1.84
2011 10 16    7.81   12.95    8.86   17.43    9.62   13.15              0.64              0.64              -999              4.33
2011 10 17    9.48    8.60    1.13   12.14    2.66    7.68              0.67              0.67              4.67              4.57
2011 10 18   13.33    7.63   -1.66   13.46    0.13    7.04              0.74              0.74              4.87              4.81
2011 10 19   13.58   10.61    4.62   17.48    3.90   10.88              0.69              0.69              4.57              4.51
2011 10 20    9.59   12.58    9.50   17.71    8.12   12.82              0.61              0.61              -999              3.89
2011 10 21    8.45   13.42   10.78   17.89    9.45   13.69              0.45              0.45              -999              2.93
2011 10 22    6.33   13.20   11.04   17.51   11.17   14.15              0.51              0.51              -999              3.23
2011 10 23    9.37   13.84   11.74   19.18    9.80   13.85              0.50              0.50              -999              3.19
2011 10 24    8.46   11.06    8.57   13.53    5.07   11.01              0.18              0.18              -999              1.16
2011 10 25    8.76    6.55   -0.46   10.64    1.88    5.55              0.69              0.69              4.37              4.31
2011 10 26   11.46    7.21    0.19   12.97    1.52    7.37              0.67              0.67              4.28              4.04
2011 10 27    9.09    9.34    3.97   14.98    5.90   10.28              0.62              0.62              -999              3.75
2011 10 28    7.38   10.68    6.65   16.20    8.82   11.52              0.65              0.65              -999              3.88
2011 10 29    7.18   11.72    8.82   15.57    8.39   11.29              0.44              0.44              -999              2.59
2011 10 30    9.21   11.60    8.14   17.51    8.30   11.80              0.68              0.68              4.16              4.08
2011 10 31   12.45   11.32    6.38   18.77    6.32   12.36              0.69              0.69              -999              4.03
2011 11 01   10.56   12.66    8.27   18.94    8.38   14.12              0.69              0.69              4.11              4.05
2011 11 02    7.47   12.22    8.17   17.54   10.08   13.42              0.66              0.66              -999              3.70
2011 11 03   12.27   12.82    9.55   19.98    7.71   13.64              0.66              0.66              -999              3.68
2011 11 04    6.80   15.39   14.72   19.82   13.02   16.14              0.26              0.26              -999              1.49
2011 11 05    7.52   16.05   14.81   21.25   13.72   16.49              0.59              0.59              -999              3.34
2011 11 06    4.74   12.13   10.18   14.08    9.35   12.17              0.29              0.29              -999              1.62
2011 11 07    7.51   12.35    9.37   16.69    9.18   12.06              0.53              0.53              -999              2.95
2011 11 08    5.73   12.08   10.09   14.81    9.08   11.97              0.59              0.59              -999              3.26
2011 11 09    6.61   11.77    9.18   15.08    8.47   11.64              0.54              0.54              -999              2.97
2011 11 10    8.23   11.05    8.27   15.40    7.17   11.25              0.39              0.39              -999              2.05
2011 11 11    5.50   10.65    8.09   14.08    8.58   10.70              0.27              0.27              -999              1.40
2011 11 12    7.63    9.52    7.14   14.15    6.52    9.91              0.53              0.53              -999              2.75
2011 11 13   11.98    8.67    5.44   13.89    1.90    8.70              0.64              0.64              -999              3.26
2011 11 14   10.08    4.26   -2.19    8.94   -1.14    3.06              0.67              0.67              3.51              3.47
2011 11 15    9.86    5.28   -0.23   10.61    0.75    5.64              0.69              0.69              3.56              3.49
2011 11 16    9.26    8.62    5.36   14.05    4.80    9.55              0.57              0.57              -999              2.96
2011 11 17    9.38   10.15    8.29   15.64    6.26   10.61              0.31              0.31              -999              1.53
2011 11 18    6.36   12.85   12.28   16.58   10.22   13.16              0.32              0.32              -999              1.62
2011 11 19   13.64    8.45    4.49   12.94   -0.70    7.63              0.52              0.52              -999              2.55
2011 11 20    6.60    0.59   -6.28    2.68   -3.92   -1.29              0.64              0.64              3.33              3.21
2011 11 21    9.39    1.49   -4.63    5.48   -3.91    0.51              0.68              0.68              3.30              3.26
2011 11 22    6.24    4.54    2.25    8.21    1.98    4.69              0.34              0.34              -999              1.65
2011 11 23    9.51    2.71   -1.84    4.97   -4.54    1.51              0.29              0.29              -999              1.36
2011 11 24    6.62   -0.12   -7.07    1.43   -5.19   -2.17              0.66              0.66              3.21              3.17
2011 11 25    6.98    1.39   -3.59    4.85   -2.14    0.98              0.61              0.61              3.11              2.84
