"X","long","lat","瘤锅林家","cluster"
7354,126.8606134,37.50611054,"备肺备",3
7355,126.8694906,37.50016815,"备肺备",3
7356,126.8694906,37.50016815,"备肺备",3
7357,126.8613954,37.50482306,"备肺备",3
7358,126.8603682,37.50598149,"备肺备",3
7359,126.860647,37.50605609,"备肺备",3
7360,126.8615245,37.50405558,"备肺备",3
7361,126.8614416,37.50474916,"备肺备",3
7362,126.8629511,37.5021733,"备肺备",3
7363,126.8613648,37.50432083,"备肺备",3
7364,126.8615245,37.50405558,"备肺备",3
7365,126.8619638,37.50333752,"备肺备",3
7366,126.8629801,37.50212415,"备肺备",3
7367,126.8618103,37.50415925,"备肺备",3
7368,126.8629801,37.50212415,"备肺备",3
7369,126.8614326,37.50420493,"备肺备",3
7370,126.8623099,37.50331396,"备肺备",3
7371,126.8623387,37.50326231,"备肺备",3
7372,126.862229,37.50345005,"备肺备",3
7373,126.862229,37.50345005,"备肺备",3
7374,126.8619638,37.50333752,"备肺备",3
7375,126.8627142,37.50201737,"备肺备",3
7376,126.8613648,37.50432083,"备肺备",3
7377,126.8629265,37.50221672,"备肺备",3
7378,126.8623387,37.50326231,"备肺备",3
7379,126.8644753,37.49880941,"备肺备",3
7380,126.8635147,37.50059419,"备肺备",3
7381,126.8634695,37.50068117,"备肺备",3
7382,126.8634238,37.50076529,"备肺备",3
7383,126.8635147,37.50059419,"备肺备",3
7384,126.8635992,37.50043165,"备肺备",3
7385,126.8637536,37.50014359,"备肺备",3
7386,126.8644753,37.49880941,"备肺备",3
7387,126.8636671,37.50030094,"备肺备",3
7388,126.8634238,37.50076529,"备肺备",3
7389,126.8637706,37.50071827,"备肺备",3
7390,126.8637706,37.50071827,"备肺备",3
7391,126.8709048,37.50318588,"备肺备",3
7392,126.8709048,37.50318588,"备肺备",3
7393,126.8712391,37.50410175,"备肺备",3
7394,126.8714021,37.50454835,"备肺备",3
7395,126.8712823,37.50498203,"备肺备",3
7396,126.8712823,37.50498203,"备肺备",3
7397,126.8680309,37.49722732,"备肺备",3
7398,126.8682715,37.49715089,"备肺备",3
7399,126.8650201,37.49837843,"备肺备",3
7400,126.8640192,37.50025783,"备肺备",3
7401,126.8638679,37.50053596,"备肺备",3
7402,126.8638193,37.50062695,"备肺备",3
7403,126.8882228,37.4962739,"备肺备",4
7404,126.8882228,37.4962739,"备肺备",4
7405,126.8881737,37.49633463,"备肺备",4
7406,126.8892226,37.50067727,"备肺备",4
7407,126.8892687,37.50062951,"备肺备",4
7408,126.8884185,37.50024025,"备肺备",4
7409,126.8884615,37.50019124,"备肺备",4
